month,db-name,value
2015-12,WakandaDB,0.133
2016-01,WakandaDB,0.148
2016-02,WakandaDB,0.15
2016-03,WakandaDB,0.153
2016-04,WakandaDB,0.13
2016-05,WakandaDB,0.094
2016-06,WakandaDB,0.079
2016-07,WakandaDB,0.08
2016-08,WakandaDB,0.078
2016-09,WakandaDB,0.085
2016-10,WakandaDB,0.064
2016-11,WakandaDB,0.034
2016-12,WakandaDB,0.026
2017-01,WakandaDB,0.005
2017-02,WakandaDB,0.005
2017-03,WakandaDB,0.005
2017-04,WakandaDB,0.005
2017-05,WakandaDB,0.043
2017-06,WakandaDB,0.017
2017-07,WakandaDB,0.029
2017-08,WakandaDB,0.044
2017-09,WakandaDB,0.068
2017-10,WakandaDB,0.053
2017-11,WakandaDB,0.025
2017-12,WakandaDB,0.031
2018-01,WakandaDB,0.043
2018-02,WakandaDB,0.064
2018-03,WakandaDB,0.062
2018-04,WakandaDB,0.065
2018-05,WakandaDB,0.056
2018-06,WakandaDB,0.068
2018-07,WakandaDB,0.065
2018-08,WakandaDB,0.055
2018-09,WakandaDB,0.051
2018-10,WakandaDB,0.095
2018-11,WakandaDB,0.12
2018-12,WakandaDB,0.106
2019-01,WakandaDB,0.126
2019-02,WakandaDB,0.108
2019-03,WakandaDB,0.085
2019-04,WakandaDB,0.086
2019-05,WakandaDB,0.106
2019-06,WakandaDB,0.084
2019-07,WakandaDB,0.084
2019-08,WakandaDB,0.094
2019-09,WakandaDB,0.087
2019-10,WakandaDB,0.083
2019-11,WakandaDB,0.08
2019-12,WakandaDB,0.084
2020-01,WakandaDB,0.102
2020-02,WakandaDB,0.093
2020-03,WakandaDB,0.102
2020-04,WakandaDB,0.106
2020-05,WakandaDB,0.103
2020-06,WakandaDB,0.121
2020-07,WakandaDB,0.129
2020-08,WakandaDB,0.145
2020-09,WakandaDB,0.145
2020-10,WakandaDB,0.129
2020-11,WakandaDB,0.109
2020-12,WakandaDB,0.072
2021-01,WakandaDB,0.075
2021-02,WakandaDB,0.08
2012-10,BigObject,
2012-11,BigObject,
2012-12,BigObject,
2013-01,BigObject,
2013-02,BigObject,
2013-03,BigObject,
2013-04,BigObject,
2013-05,BigObject,
2013-06,BigObject,
2013-07,BigObject,
2013-08,BigObject,
2013-09,BigObject,
2013-10,BigObject,
2013-11,BigObject,
2013-12,BigObject,
2014-01,BigObject,
2014-02,BigObject,
2014-03,BigObject,
2014-04,BigObject,
2014-05,BigObject,
2014-06,BigObject,
2014-07,BigObject,
2014-08,BigObject,
2014-09,BigObject,
2014-10,BigObject,
2014-11,BigObject,
2014-12,BigObject,
2015-01,BigObject,
2015-02,BigObject,
2015-03,BigObject,
2015-04,BigObject,
2015-05,BigObject,
2015-06,BigObject,
2015-07,BigObject,
2015-08,BigObject,
2015-09,BigObject,
2015-10,BigObject,
2015-11,BigObject,0.005
2015-12,BigObject,0.005
2016-01,BigObject,0.005
2016-02,BigObject,0.005
2016-03,BigObject,0.005
2016-04,BigObject,0.005
2016-05,BigObject,0.03
2016-06,BigObject,0.06
2016-07,BigObject,0.06
2016-08,BigObject,0.06
2016-09,BigObject,0.064
2016-10,BigObject,0.066
2016-11,BigObject,0.066
2016-12,BigObject,0.067
2017-01,BigObject,0.059
2017-02,BigObject,0.051
2017-03,BigObject,0.044
2017-04,BigObject,0.081
2017-05,BigObject,0.072
2017-06,BigObject,0.019
2017-07,BigObject,0.005
2017-08,BigObject,0.005
2017-09,BigObject,0.005
2017-10,BigObject,0.005
2017-11,BigObject,0.005
2017-12,BigObject,0.005
2018-01,BigObject,0.005
2018-02,BigObject,0.005
2018-03,BigObject,0.005
2018-04,BigObject,0.005
2018-05,BigObject,0.005
2018-06,BigObject,0.009
2018-07,BigObject,0.017
2018-08,BigObject,0.017
2018-09,BigObject,0.032
2018-10,BigObject,0.039
2018-11,BigObject,0.039
2018-12,BigObject,0.039
2019-01,BigObject,0.045
2019-02,BigObject,0.045
2019-03,BigObject,0.045
2019-04,BigObject,0.045
2019-05,BigObject,0.045
2019-06,BigObject,0.062
2019-07,BigObject,0.057
2019-08,BigObject,0.051
2019-09,BigObject,0.051
2019-10,BigObject,0.051
2019-11,BigObject,0.045
2019-12,BigObject,0.051
2020-01,BigObject,0.045
2020-02,BigObject,0.039
2020-03,BigObject,0.051
2020-04,BigObject,0.051
2020-05,BigObject,0.06
2020-06,BigObject,0.063
2020-07,BigObject,0.066
2020-08,BigObject,0.066
2020-09,BigObject,0.066
2020-10,BigObject,0.073
2020-11,BigObject,0.073
2020-12,BigObject,0.079
2021-01,BigObject,0.073
2021-02,BigObject,0.072
2012-10,Siaqodb,
2012-11,Siaqodb,
2012-12,Siaqodb,
2013-01,Siaqodb,
2013-02,Siaqodb,
2013-03,Siaqodb,
2013-04,Siaqodb,
2013-05,Siaqodb,
2013-06,Siaqodb,
2013-07,Siaqodb,
2013-08,Siaqodb,
2013-09,Siaqodb,0.005
2013-10,Siaqodb,0.005
2013-11,Siaqodb,0.042
2013-12,Siaqodb,0.047
2014-01,Siaqodb,0.041
2014-02,Siaqodb,0.052
2014-03,Siaqodb,0.051
2014-04,Siaqodb,0.034
2014-05,Siaqodb,0.04
2014-06,Siaqodb,0.033
2014-07,Siaqodb,0.038
2014-08,Siaqodb,0.037
2014-09,Siaqodb,0.031
2014-10,Siaqodb,0.026
2014-11,Siaqodb,0.026
2014-12,Siaqodb,0.034
2015-01,Siaqodb,0.032
2015-02,Siaqodb,0.034
2015-03,Siaqodb,0.082
2015-04,Siaqodb,0.032
2015-05,Siaqodb,0.08
2015-06,Siaqodb,0.11
2015-07,Siaqodb,0.173
2015-08,Siaqodb,0.166
2015-09,Siaqodb,0.243
2015-10,Siaqodb,0.26
2015-11,Siaqodb,0.192
2015-12,Siaqodb,0.174
2016-01,Siaqodb,0.175
2016-02,Siaqodb,0.168
2016-03,Siaqodb,0.163
2016-04,Siaqodb,0.142
2016-05,Siaqodb,0.108
2016-06,Siaqodb,0.096
2016-07,Siaqodb,0.097
2016-08,Siaqodb,0.105
2016-09,Siaqodb,0.106
2016-10,Siaqodb,0.095
2016-11,Siaqodb,0.094
2016-12,Siaqodb,0.075
2017-01,Siaqodb,0.046
2017-02,Siaqodb,0.027
2017-03,Siaqodb,0.03
2017-04,Siaqodb,0.061
2017-05,Siaqodb,0.101
2017-06,Siaqodb,0.077
2017-07,Siaqodb,0.101
2017-08,Siaqodb,0.084
2017-09,Siaqodb,0.103
2017-10,Siaqodb,0.114
2017-11,Siaqodb,0.099
2017-12,Siaqodb,0.086
2018-01,Siaqodb,0.104
2018-02,Siaqodb,0.108
2018-03,Siaqodb,0.114
2018-04,Siaqodb,0.095
2018-05,Siaqodb,0.106
2018-06,Siaqodb,0.081
2018-07,Siaqodb,0.072
2018-08,Siaqodb,0.054
2018-09,Siaqodb,0.061
2018-10,Siaqodb,0.065
2018-11,Siaqodb,0.066
2018-12,Siaqodb,0.074
2019-01,Siaqodb,0.046
2019-02,Siaqodb,0.067
2019-03,Siaqodb,0.079
2019-04,Siaqodb,0.067
2019-05,Siaqodb,0.071
2019-06,Siaqodb,0.088
2019-07,Siaqodb,0.07
2019-08,Siaqodb,0.082
2019-09,Siaqodb,0.086
2019-10,Siaqodb,0.086
2019-11,Siaqodb,0.076
2019-12,Siaqodb,0.052
2020-01,Siaqodb,0.037
2020-02,Siaqodb,0.034
2020-03,Siaqodb,0.036
2020-04,Siaqodb,0.032
2020-05,Siaqodb,0.02
2020-06,Siaqodb,0.005
2020-07,Siaqodb,0.005
2020-08,Siaqodb,0.005
2020-09,Siaqodb,0.005
2020-10,Siaqodb,0.005
2020-11,Siaqodb,0.044
2020-12,Siaqodb,0.06
2021-01,Siaqodb,0.063
2021-02,Siaqodb,0.061
2012-10,ScaleOut StateServer,
2012-11,ScaleOut StateServer,
2012-12,ScaleOut StateServer,
2013-01,ScaleOut StateServer,
2013-02,ScaleOut StateServer,
2013-03,ScaleOut StateServer,
2013-04,ScaleOut StateServer,
2013-05,ScaleOut StateServer,
2013-06,ScaleOut StateServer,
2013-07,ScaleOut StateServer,
2013-08,ScaleOut StateServer,
2013-09,ScaleOut StateServer,
2013-10,ScaleOut StateServer,0.005
2013-11,ScaleOut StateServer,0.005
2013-12,ScaleOut StateServer,0.005
2014-01,ScaleOut StateServer,0.044
2014-02,ScaleOut StateServer,0.071
2014-03,ScaleOut StateServer,0.024
2014-04,ScaleOut StateServer,0.005
2014-05,ScaleOut StateServer,0.005
2014-06,ScaleOut StateServer,0.005
2014-07,ScaleOut StateServer,0.005
2014-08,ScaleOut StateServer,0.005
2014-09,ScaleOut StateServer,0.005
2014-10,ScaleOut StateServer,0.005
2014-11,ScaleOut StateServer,0.005
2014-12,ScaleOut StateServer,0.05
2015-01,ScaleOut StateServer,0.04
2015-02,ScaleOut StateServer,0.037
2015-03,ScaleOut StateServer,0.012
2015-04,ScaleOut StateServer,0.023
2015-05,ScaleOut StateServer,0.053
2015-06,ScaleOut StateServer,0.058
2015-07,ScaleOut StateServer,0.067
2015-08,ScaleOut StateServer,0.084
2015-09,ScaleOut StateServer,0.058
2015-10,ScaleOut StateServer,0.082
2015-11,ScaleOut StateServer,0.075
2015-12,ScaleOut StateServer,0.101
2016-01,ScaleOut StateServer,0.091
2016-02,ScaleOut StateServer,0.074
2016-03,ScaleOut StateServer,0.06
2016-04,ScaleOut StateServer,0.087
2016-05,ScaleOut StateServer,0.089
2016-06,ScaleOut StateServer,0.108
2016-07,ScaleOut StateServer,0.113
2016-08,ScaleOut StateServer,0.107
2016-09,ScaleOut StateServer,0.087
2016-10,ScaleOut StateServer,0.057
2016-11,ScaleOut StateServer,0.046
2016-12,ScaleOut StateServer,0.033
2017-01,ScaleOut StateServer,0.023
2017-02,ScaleOut StateServer,0.014
2017-03,ScaleOut StateServer,0.005
2017-04,ScaleOut StateServer,0.038
2017-05,ScaleOut StateServer,0.034
2017-06,ScaleOut StateServer,0.026
2017-07,ScaleOut StateServer,0.069
2017-08,ScaleOut StateServer,0.069
2017-09,ScaleOut StateServer,0.082
2017-10,ScaleOut StateServer,0.09
2017-11,ScaleOut StateServer,0.067
2017-12,ScaleOut StateServer,0.044
2018-01,ScaleOut StateServer,0.052
2018-02,ScaleOut StateServer,0.083
2018-03,ScaleOut StateServer,0.053
2018-04,ScaleOut StateServer,0.051
2018-05,ScaleOut StateServer,0.034
2018-06,ScaleOut StateServer,0.028
2018-07,ScaleOut StateServer,0.03
2018-08,ScaleOut StateServer,0.057
2018-09,ScaleOut StateServer,0.041
2018-10,ScaleOut StateServer,0.051
2018-11,ScaleOut StateServer,0.042
2018-12,ScaleOut StateServer,0.049
2019-01,ScaleOut StateServer,0.027
2019-02,ScaleOut StateServer,0.03
2019-03,ScaleOut StateServer,0.04
2019-04,ScaleOut StateServer,0.061
2019-05,ScaleOut StateServer,0.082
2019-06,ScaleOut StateServer,0.099
2019-07,ScaleOut StateServer,0.084
2019-08,ScaleOut StateServer,0.071
2019-09,ScaleOut StateServer,0.055
2019-10,ScaleOut StateServer,0.06
2019-11,ScaleOut StateServer,0.035
2019-12,ScaleOut StateServer,0.015
2020-01,ScaleOut StateServer,0.006
2020-02,ScaleOut StateServer,0.005
2020-03,ScaleOut StateServer,0.009
2020-04,ScaleOut StateServer,0.005
2020-05,ScaleOut StateServer,0.005
2020-06,ScaleOut StateServer,0.005
2020-07,ScaleOut StateServer,0.013
2020-08,ScaleOut StateServer,0.024
2020-09,ScaleOut StateServer,0.015
2020-10,ScaleOut StateServer,0.049
2020-11,ScaleOut StateServer,0.005
2020-12,ScaleOut StateServer,0.049
2021-01,ScaleOut StateServer,0.054
2021-02,ScaleOut StateServer,0.05
2012-10,DensoDB,
2012-11,DensoDB,
2012-12,DensoDB,
2013-01,DensoDB,
2013-02,DensoDB,0.005
2013-03,DensoDB,0.005
2013-04,DensoDB,0.005
2013-05,DensoDB,0.005
2013-06,DensoDB,0.005
2013-07,DensoDB,0.005
2013-08,DensoDB,0.005
2013-09,DensoDB,0.005
2013-10,DensoDB,0.005
2013-11,DensoDB,0.005
2013-12,DensoDB,0.005
2014-01,DensoDB,0.005
2014-02,DensoDB,0.005
2014-03,DensoDB,0.005
2014-04,DensoDB,0.005
2014-05,DensoDB,0.005
2014-06,DensoDB,0.005
2014-07,DensoDB,0.005
2014-08,DensoDB,0.005
2014-09,DensoDB,0.005
2014-10,DensoDB,0.005
2014-11,DensoDB,0.005
2014-12,DensoDB,0.005
2015-01,DensoDB,0.005
2015-02,DensoDB,0.005
2015-03,DensoDB,0.005
2015-04,DensoDB,0.005
2015-05,DensoDB,0.005
2015-06,DensoDB,0.005
2015-07,DensoDB,0.005
2015-08,DensoDB,0.005
2015-09,DensoDB,0.005
2015-10,DensoDB,0.005
2015-11,DensoDB,0.005
2015-12,DensoDB,0.005
2016-01,DensoDB,0.005
2016-02,DensoDB,0.005
2016-03,DensoDB,0.005
2016-04,DensoDB,0.005
2016-05,DensoDB,0.005
2016-06,DensoDB,0.005
2016-07,DensoDB,0.005
2016-08,DensoDB,0.005
2016-09,DensoDB,0.005
2016-10,DensoDB,0.005
2016-11,DensoDB,0.012
2016-12,DensoDB,0.006
2017-01,DensoDB,0.005
2017-02,DensoDB,0.005
2017-03,DensoDB,0.005
2017-04,DensoDB,0.005
2017-05,DensoDB,0.005
2017-06,DensoDB,0.006
2017-07,DensoDB,0.058
2017-08,DensoDB,0.086
2017-09,DensoDB,0.105
2017-10,DensoDB,0.081
2017-11,DensoDB,0.053
2017-12,DensoDB,0.056
2018-01,DensoDB,0.048
2018-02,DensoDB,0.039
2018-03,DensoDB,0.044
2018-04,DensoDB,0.033
2018-05,DensoDB,0.028
2018-06,DensoDB,0.067
2018-07,DensoDB,0.079
2018-08,DensoDB,0.076
2018-09,DensoDB,0.076
2018-10,DensoDB,0.098
2018-11,DensoDB,0.1
2018-12,DensoDB,0.097
2019-01,DensoDB,0.093
2019-02,DensoDB,0.079
2019-03,DensoDB,0.085
2019-04,DensoDB,0.088
2019-05,DensoDB,0.085
2019-06,DensoDB,0.101
2019-07,DensoDB,0.1
2019-08,DensoDB,0.1
2019-09,DensoDB,0.112
2019-10,DensoDB,0.12
2019-11,DensoDB,0.115
2019-12,DensoDB,0.102
2020-01,DensoDB,0.087
2020-02,DensoDB,0.068
2020-03,DensoDB,0.074
2020-04,DensoDB,0.063
2020-05,DensoDB,0.065
2020-06,DensoDB,0.058
2020-07,DensoDB,0.053
2020-08,DensoDB,0.057
2020-09,DensoDB,0.061
2020-10,DensoDB,0.074
2020-11,DensoDB,0.051
2020-12,DensoDB,0.057
2021-01,DensoDB,0.05
2021-02,DensoDB,0.046
2012-10,SiriDB,
2012-11,SiriDB,
2012-12,SiriDB,
2013-01,SiriDB,
2013-02,SiriDB,
2013-03,SiriDB,
2013-04,SiriDB,
2013-05,SiriDB,
2013-06,SiriDB,
2013-07,SiriDB,
2013-08,SiriDB,
2013-09,SiriDB,
2013-10,SiriDB,
2013-11,SiriDB,
2013-12,SiriDB,
2014-01,SiriDB,
2014-02,SiriDB,
2014-03,SiriDB,
2014-04,SiriDB,
2014-05,SiriDB,
2014-06,SiriDB,
2014-07,SiriDB,
2014-08,SiriDB,
2014-09,SiriDB,
2014-10,SiriDB,
2014-11,SiriDB,
2014-12,SiriDB,
2015-01,SiriDB,
2015-02,SiriDB,
2015-03,SiriDB,
2015-04,SiriDB,
2015-05,SiriDB,
2015-06,SiriDB,
2015-07,SiriDB,
2015-08,SiriDB,
2015-09,SiriDB,
2015-10,SiriDB,
2015-11,SiriDB,
2015-12,SiriDB,
2016-01,SiriDB,
2016-02,SiriDB,
2016-03,SiriDB,
2016-04,SiriDB,
2016-05,SiriDB,
2016-06,SiriDB,
2016-07,SiriDB,
2016-08,SiriDB,
2016-09,SiriDB,
2016-10,SiriDB,
2016-11,SiriDB,
2016-12,SiriDB,
2017-01,SiriDB,0.005
2017-02,SiriDB,0.005
2017-03,SiriDB,0.005
2017-04,SiriDB,0.005
2017-05,SiriDB,0.005
2017-06,SiriDB,0.005
2017-07,SiriDB,0.005
2017-08,SiriDB,0.005
2017-09,SiriDB,0.005
2017-10,SiriDB,0.005
2017-11,SiriDB,0.005
2017-12,SiriDB,0.007
2018-01,SiriDB,0.011
2018-02,SiriDB,0.037
2018-03,SiriDB,0.035
2018-04,SiriDB,0.005
2018-05,SiriDB,0.005
2018-06,SiriDB,0.005
2018-07,SiriDB,0.005
2018-08,SiriDB,0.021
2018-09,SiriDB,0.005
2018-10,SiriDB,0.033
2018-11,SiriDB,0.008
2018-12,SiriDB,0.011
2019-01,SiriDB,0.02
2019-02,SiriDB,0.038
2019-03,SiriDB,0.061
2019-04,SiriDB,0.029
2019-05,SiriDB,0.06
2019-06,SiriDB,0.043
2019-07,SiriDB,0.058
2019-08,SiriDB,0.036
2019-09,SiriDB,0.048
2019-10,SiriDB,0.044
2019-11,SiriDB,0.046
2019-12,SiriDB,0.05
2020-01,SiriDB,0.057
2020-02,SiriDB,0.054
2020-03,SiriDB,0.052
2020-04,SiriDB,0.052
2020-05,SiriDB,0.053
2020-06,SiriDB,0.052
2020-07,SiriDB,0.055
2020-08,SiriDB,0.085
2020-09,SiriDB,0.09
2020-10,SiriDB,0.075
2020-11,SiriDB,0.04
2020-12,SiriDB,0.044
2021-01,SiriDB,0.044
2021-02,SiriDB,0.045
2012-10,Manticore Search,
2012-11,Manticore Search,
2012-12,Manticore Search,
2013-01,Manticore Search,
2013-02,Manticore Search,
2013-03,Manticore Search,
2013-04,Manticore Search,
2013-05,Manticore Search,
2013-06,Manticore Search,
2013-07,Manticore Search,
2013-08,Manticore Search,
2013-09,Manticore Search,
2013-10,Manticore Search,
2013-11,Manticore Search,
2013-12,Manticore Search,
2014-01,Manticore Search,
2014-02,Manticore Search,
2014-03,Manticore Search,
2014-04,Manticore Search,
2014-05,Manticore Search,
2014-06,Manticore Search,
2014-07,Manticore Search,
2014-08,Manticore Search,
2014-09,Manticore Search,
2014-10,Manticore Search,
2014-11,Manticore Search,
2014-12,Manticore Search,
2015-01,Manticore Search,
2015-02,Manticore Search,
2015-03,Manticore Search,
2015-04,Manticore Search,
2015-05,Manticore Search,
2015-06,Manticore Search,
2015-07,Manticore Search,
2015-08,Manticore Search,
2015-09,Manticore Search,
2015-10,Manticore Search,
2015-11,Manticore Search,
2015-12,Manticore Search,
2016-01,Manticore Search,
2016-02,Manticore Search,
2016-03,Manticore Search,
2016-04,Manticore Search,
2016-05,Manticore Search,
2016-06,Manticore Search,
2016-07,Manticore Search,
2016-08,Manticore Search,
2016-09,Manticore Search,
2016-10,Manticore Search,
2016-11,Manticore Search,
2016-12,Manticore Search,
2017-01,Manticore Search,
2017-02,Manticore Search,
2017-03,Manticore Search,
2017-04,Manticore Search,
2017-05,Manticore Search,
2017-06,Manticore Search,
2017-07,Manticore Search,
2017-08,Manticore Search,
2017-09,Manticore Search,
2017-10,Manticore Search,
2017-11,Manticore Search,0.005
2017-12,Manticore Search,0.005
2018-01,Manticore Search,0.005
2018-02,Manticore Search,0.005
2018-03,Manticore Search,0.005
2018-04,Manticore Search,0.005
2018-05,Manticore Search,0.005
2018-06,Manticore Search,0.005
2018-07,Manticore Search,0.005
2018-08,Manticore Search,0.005
2018-09,Manticore Search,0.005
2018-10,Manticore Search,0.052
2018-11,Manticore Search,0.037
2018-12,Manticore Search,0.036
2019-01,Manticore Search,0.026
2019-02,Manticore Search,0.021
2019-03,Manticore Search,0.056
2019-04,Manticore Search,0.023
2019-05,Manticore Search,0.029
2019-06,Manticore Search,0.052
2019-07,Manticore Search,0.075
2019-08,Manticore Search,0.082
2019-09,Manticore Search,0.077
2019-10,Manticore Search,0.081
2019-11,Manticore Search,0.059
2019-12,Manticore Search,0.081
2020-01,Manticore Search,0.08
2020-02,Manticore Search,0.082
2020-03,Manticore Search,0.084
2020-04,Manticore Search,0.106
2020-05,Manticore Search,0.091
2020-06,Manticore Search,0.07
2020-07,Manticore Search,0.065
2020-08,Manticore Search,0.092
2020-09,Manticore Search,0.105
2020-10,Manticore Search,0.094
2020-11,Manticore Search,0.068
2020-12,Manticore Search,0.04
2021-01,Manticore Search,0.042
2021-02,Manticore Search,0.045
2012-10,InfinityDB,
2012-11,InfinityDB,
2012-12,InfinityDB,
2013-01,InfinityDB,
2013-02,InfinityDB,
2013-03,InfinityDB,
2013-04,InfinityDB,
2013-05,InfinityDB,
2013-06,InfinityDB,
2013-07,InfinityDB,
2013-08,InfinityDB,
2013-09,InfinityDB,
2013-10,InfinityDB,
2013-11,InfinityDB,
2013-12,InfinityDB,
2014-01,InfinityDB,
2014-02,InfinityDB,
2014-03,InfinityDB,
2014-04,InfinityDB,
2014-05,InfinityDB,
2014-06,InfinityDB,
2014-07,InfinityDB,
2014-08,InfinityDB,
2014-09,InfinityDB,
2014-10,InfinityDB,
2014-11,InfinityDB,
2014-12,InfinityDB,
2015-01,InfinityDB,
2015-02,InfinityDB,
2015-03,InfinityDB,
2015-04,InfinityDB,
2015-05,InfinityDB,
2015-06,InfinityDB,
2015-07,InfinityDB,
2015-08,InfinityDB,
2015-09,InfinityDB,
2015-10,InfinityDB,
2015-11,InfinityDB,
2015-12,InfinityDB,
2016-01,InfinityDB,
2016-02,InfinityDB,
2016-03,InfinityDB,
2016-04,InfinityDB,
2016-05,InfinityDB,
2016-06,InfinityDB,
2016-07,InfinityDB,
2016-08,InfinityDB,
2016-09,InfinityDB,
2016-10,InfinityDB,
2016-11,InfinityDB,
2016-12,InfinityDB,
2017-01,InfinityDB,
2017-02,InfinityDB,0.005
2017-03,InfinityDB,0.005
2017-04,InfinityDB,0.005
2017-05,InfinityDB,0.005
2017-06,InfinityDB,0.005
2017-07,InfinityDB,0.007
2017-08,InfinityDB,0.019
2017-09,InfinityDB,0.018
2017-10,InfinityDB,0.005
2017-11,InfinityDB,0.005
2017-12,InfinityDB,0.005
2018-01,InfinityDB,0.005
2018-02,InfinityDB,0.011
2018-03,InfinityDB,0.023
2018-04,InfinityDB,0.012
2018-05,InfinityDB,0.005
2018-06,InfinityDB,0.019
2018-07,InfinityDB,0.01
2018-08,InfinityDB,0.005
2018-09,InfinityDB,0.005
2018-10,InfinityDB,0.048
2018-11,InfinityDB,0.043
2018-12,InfinityDB,0.048
2019-01,InfinityDB,0.03
2019-02,InfinityDB,0.05
2019-03,InfinityDB,0.043
2019-04,InfinityDB,0.031
2019-05,InfinityDB,0.053
2019-06,InfinityDB,0.04
2019-07,InfinityDB,0.062
2019-08,InfinityDB,0.1
2019-09,InfinityDB,0.109
2019-10,InfinityDB,0.07
2019-11,InfinityDB,0.064
2019-12,InfinityDB,0.059
2020-01,InfinityDB,0.061
2020-02,InfinityDB,0.059
2020-03,InfinityDB,0.06
2020-04,InfinityDB,0.06
2020-05,InfinityDB,0.062
2020-06,InfinityDB,0.054
2020-07,InfinityDB,0.059
2020-08,InfinityDB,0.087
2020-09,InfinityDB,0.09
2020-10,InfinityDB,0.076
2020-11,InfinityDB,0.043
2020-12,InfinityDB,0.044
2021-01,InfinityDB,0.045
2021-02,InfinityDB,0.044
2012-10,WhiteDB,
2012-11,WhiteDB,
2012-12,WhiteDB,
2013-01,WhiteDB,
2013-02,WhiteDB,
2013-03,WhiteDB,
2013-04,WhiteDB,
2013-05,WhiteDB,
2013-06,WhiteDB,
2013-07,WhiteDB,
2013-08,WhiteDB,
2013-09,WhiteDB,
2013-10,WhiteDB,
2013-11,WhiteDB,
2013-12,WhiteDB,
2014-01,WhiteDB,
2014-02,WhiteDB,
2014-03,WhiteDB,
2014-04,WhiteDB,
2014-05,WhiteDB,
2014-06,WhiteDB,
2014-07,WhiteDB,
2014-08,WhiteDB,
2014-09,WhiteDB,
2014-10,WhiteDB,
2014-11,WhiteDB,
2014-12,WhiteDB,
2015-01,WhiteDB,0.005
2015-02,WhiteDB,0.005
2015-03,WhiteDB,0.005
2015-04,WhiteDB,0.005
2015-05,WhiteDB,0.005
2015-06,WhiteDB,0.062
2015-07,WhiteDB,0.131
2015-08,WhiteDB,0.125
2015-09,WhiteDB,0.174
2015-10,WhiteDB,0.189
2015-11,WhiteDB,0.13
2015-12,WhiteDB,0.152
2016-01,WhiteDB,0.137
2016-02,WhiteDB,0.127
2016-03,WhiteDB,0.129
2016-04,WhiteDB,0.101
2016-05,WhiteDB,0.06
2016-06,WhiteDB,0.012
2016-07,WhiteDB,0.005
2016-08,WhiteDB,0.005
2016-09,WhiteDB,0.005
2016-10,WhiteDB,0.005
2016-11,WhiteDB,0.005
2016-12,WhiteDB,0.005
2017-01,WhiteDB,0.005
2017-02,WhiteDB,0.005
2017-03,WhiteDB,0.005
2017-04,WhiteDB,0.02
2017-05,WhiteDB,0.027
2017-06,WhiteDB,0.03
2017-07,WhiteDB,0.067
2017-08,WhiteDB,0.04
2017-09,WhiteDB,0.024
2017-10,WhiteDB,0.016
2017-11,WhiteDB,0.005
2017-12,WhiteDB,0.019
2018-01,WhiteDB,0.019
2018-02,WhiteDB,0.017
2018-03,WhiteDB,0.018
2018-04,WhiteDB,0.005
2018-05,WhiteDB,0.014
2018-06,WhiteDB,0.015
2018-07,WhiteDB,0.005
2018-08,WhiteDB,0.005
2018-09,WhiteDB,0.007
2018-10,WhiteDB,0.055
2018-11,WhiteDB,0.051
2018-12,WhiteDB,0.055
2019-01,WhiteDB,0.076
2019-02,WhiteDB,0.08
2019-03,WhiteDB,0.054
2019-04,WhiteDB,0.038
2019-05,WhiteDB,0.042
2019-06,WhiteDB,0.067
2019-07,WhiteDB,0.052
2019-08,WhiteDB,0.061
2019-09,WhiteDB,0.075
2019-10,WhiteDB,0.08
2019-11,WhiteDB,0.081
2019-12,WhiteDB,0.07
2020-01,WhiteDB,0.07
2020-02,WhiteDB,0.071
2020-03,WhiteDB,0.079
2020-04,WhiteDB,0.074
2020-05,WhiteDB,0.076
2020-06,WhiteDB,0.082
2020-07,WhiteDB,0.091
2020-08,WhiteDB,0.107
2020-09,WhiteDB,0.121
2020-10,WhiteDB,0.12
2020-11,WhiteDB,0.103
2020-12,WhiteDB,0.08
2021-01,WhiteDB,0.049
2021-02,WhiteDB,0.043
2012-10,ToroDB,
2012-11,ToroDB,
2012-12,ToroDB,
2013-01,ToroDB,
2013-02,ToroDB,
2013-03,ToroDB,
2013-04,ToroDB,
2013-05,ToroDB,
2013-06,ToroDB,
2013-07,ToroDB,
2013-08,ToroDB,
2013-09,ToroDB,
2013-10,ToroDB,
2013-11,ToroDB,
2013-12,ToroDB,
2014-01,ToroDB,
2014-02,ToroDB,
2014-03,ToroDB,
2014-04,ToroDB,
2014-05,ToroDB,
2014-06,ToroDB,
2014-07,ToroDB,
2014-08,ToroDB,
2014-09,ToroDB,
2014-10,ToroDB,
2014-11,ToroDB,
2014-12,ToroDB,
2015-01,ToroDB,
2015-02,ToroDB,
2015-03,ToroDB,
2015-04,ToroDB,
2015-05,ToroDB,
2015-06,ToroDB,
2015-07,ToroDB,
2015-08,ToroDB,
2015-09,ToroDB,
2015-10,ToroDB,
2015-11,ToroDB,
2015-12,ToroDB,
2016-01,ToroDB,
2016-02,ToroDB,
2016-03,ToroDB,
2016-04,ToroDB,
2016-05,ToroDB,
2016-06,ToroDB,0.011
2016-07,ToroDB,0.022
2016-08,ToroDB,0.015
2016-09,ToroDB,0.005
2016-10,ToroDB,0.005
2016-11,ToroDB,0.006
2016-12,ToroDB,0.042
2017-01,ToroDB,0.062
2017-02,ToroDB,0.048
2017-03,ToroDB,0.082
2017-04,ToroDB,0.103
2017-05,ToroDB,0.105
2017-06,ToroDB,0.119
2017-07,ToroDB,0.09
2017-08,ToroDB,0.057
2017-09,ToroDB,0.017
2017-10,ToroDB,0.005
2017-11,ToroDB,0.005
2017-12,ToroDB,0.005
